review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1QF9GUFZ0XNRT,5,0,0,N,Y
R2GVR0BSTVQU8J,5,0,0,N,Y
R1ET7Q3UC8L3FE,5,0,0,N,Y
RBIPGT64BKU33,4,0,0,N,Y
RKUZFLXAB3K9Z,5,0,0,N,Y
R30DNLJQQD47WN,5,0,0,N,Y
RV1RFL6ASX1K4,5,0,0,N,Y
R2G2JUO1T51B2O,4,0,0,N,Y
R2ESXMTZAUXHXS,5,0,0,N,Y
R282P05NQ2MUF9,5,0,0,N,Y
R20TY69FP5RFGX,5,0,0,N,Y
R1QQSJZBEE6J4Z,5,2,2,N,N
R38YE7L08R82WI,5,0,0,N,Y
RW3825YLZ2WH4,4,0,0,N,Y
R2B1TKX39I8MTM,5,0,0,N,Y
R2RTGCZ9WQC76V,5,0,0,N,Y
R2D698S4GZ07,5,0,0,N,Y
R20UE06554LJ,5,0,0,N,Y
R2F2D653FTK878,5,0,0,N,Y
R1NQLN4QBCBT2L,5,0,0,N,Y
R16WMESF8YC01B,5,0,0,N,Y
R1QGN02M27S4TB,5,0,0,N,Y
RDGL6N4CITPTF,5,0,0,N,Y
R1BOP0JNHDKWP9,5,0,0,N,Y
R2OU68P2P6MSIH,5,0,0,N,Y
R3GLF5WFNIGSN0,5,0,0,N,Y
RX47CJXURXVJE,5,0,0,N,Y
R3N81H9YXQJG6B,5,0,0,N,Y
R1GC26RTY01LC3,5,0,0,N,Y
R21K6D54JXUJ0P,5,0,0,N,Y
RHJ1FTJVSUCW9,5,0,0,N,Y
R3D3RCGIGYUU55,2,1,1,N,N
R2L7VRRO9Y3ZT0,5,0,0,N,Y
RD1W7VQBHTLYO,4,0,0,N,Y
R3LC92TC6U7AL4,5,0,0,N,Y
RNVBIWHSBVZ9X,5,0,0,N,Y
RMMP95PXRR0TX,5,0,0,N,Y
R1UNQ4E4AZMNRS,5,0,0,N,Y
R4978UX8Y92ZV,5,0,0,N,Y
R1GBUWVI6RY3Y8,5,0,0,N,Y
R3EILEJB25K4VR,5,0,0,N,Y
R1910XV59OIV4M,5,0,0,N,Y
R3FKKRWX62WYOZ,5,0,0,N,Y
R2VGJHT3G8T0SL,5,0,0,N,Y
R1MJNITUMDN8TU,1,0,0,N,Y
R22RK1X6PVIB82,5,0,0,N,Y
R3HD0KUXJSZIR0,1,0,0,N,Y
R1TSVWU3ORPTNS,5,0,0,N,Y
R3G9QFI81JDM28,5,0,0,N,Y
R3NDPVVX01YUDP,5,0,0,N,Y
R195DRY14XEDL3,5,0,0,N,Y
R16UV8RL9HAC6B,5,0,0,N,Y
R2J0ALD9LSHVV9,5,0,0,N,Y
R1C4QRICB86NPL,5,0,0,N,Y
R3TJKQMC1YCWFK,5,0,0,N,Y
R8EB57IKY07JL,5,0,0,N,Y
R3I6GK6535CNZF,5,0,0,N,Y
R2N2MKMZ90PQV7,5,0,0,N,Y
R18QTYBOE160X,4,0,0,N,Y
R26DYRSGAAZ8ZL,5,0,0,N,Y
RUCR5PYZNJYXX,5,0,0,N,Y
R3Q444ZKLCFHL8,5,0,0,N,Y
R3NY3AYL96JUCK,5,0,0,N,Y
RPJ8WK6348YW4,5,0,0,N,Y
R3PBXTYPYXVGXS,5,0,0,N,Y
RE8QKBNIIL0Q2,5,0,0,N,Y
R1RRXILJJQIWXB,5,0,0,N,Y
R222FGNFFKG3T1,5,0,0,N,Y
R9JLQE7VDC3TT,5,0,0,N,Y
R3KQBBN99LHFT0,5,0,0,N,Y
R2WWPFEUQDIR24,5,0,0,N,Y
R2NFGZAMVQ9N8T,4,0,0,N,N
R3JG9KRJ4174AS,5,0,0,N,Y
RX3OUOO8C6UZ2,5,0,0,N,Y
R2W8C6T5LLHPTA,5,0,0,N,Y
R3KEBVYR86VJG0,5,0,0,N,Y
R3C84N64OHUURN,5,0,0,N,Y
R2O04NW17GWXP0,5,0,0,N,Y
R3FE0G90IDKUBK,5,0,0,N,Y
R6SPS5MHF9UNS,5,0,0,N,Y
RX1LKI4XI5IC4,5,0,0,N,Y
R8Q69UPKXSVG3,5,0,0,N,Y
R1RYN8Y9GJ7IN0,5,0,0,N,Y
RWRE8FW7HAIOR,5,0,0,N,Y
R3V0NU4QV0U9ZW,5,0,0,N,Y
R1DAE87HU72F22,5,0,0,N,Y
R2TH87KY4YMFKI,5,0,0,N,Y
R1V9ED2971KCO1,5,0,0,N,Y
R279P6OSRCWN1O,5,0,0,N,Y
R76S7Y0ZDP12Q,5,0,0,N,Y
R3ALYOTGO8O6IQ,5,0,0,N,Y
R2JDT4L0OJWLK9,5,0,0,N,Y
R1QFCZRGFKQ8Z,4,0,0,N,Y
R1JCMTUNOADOZO,5,0,0,N,Y
RS7FAF1ZC3H7U,5,0,0,N,Y
RF6IY0TUL84WH,5,0,0,N,Y
RVEI9C7XAJR10,5,0,0,N,Y
R1YBZPNUAT6YVI,5,0,0,N,Y
R1YAP7CV92E79W,5,0,0,N,Y
RMQT3K717JHBD,5,0,0,N,Y
R2UCYNF1U9BCVH,5,0,0,N,Y
RG65QYM1PC90O,5,0,1,N,Y
R2HBDSVU5T4KD2,5,0,0,N,N
RJ0DLRF53FLMO,5,0,0,N,Y
R32EXRIAWPI8NY,5,0,0,N,N
RJ1LCF9P7D4EU,3,0,0,N,Y
R3DURNF0AGJB6V,4,0,0,N,Y
R3DGJK3E18J7OL,5,0,0,N,Y
RDPPSU5UJI5FO,5,0,0,N,Y
R35EF9QOOPAVGN,5,0,0,N,Y
RUX3C8UY1L27T,5,0,0,N,N
R245V91XEOTCKW,4,0,0,N,Y
RCMYNYW4XPAVN,5,0,0,N,Y
R1XB04JJOOKI7O,5,0,0,N,Y
R72QW67NQWIAR,5,0,0,N,Y
R3FNZNCNZC1ZP1,5,0,0,N,Y
ROOJ1AKEBR5UZ,4,0,0,N,Y
R3432LLZXQR451,5,0,0,N,Y
R2YOAKL51HAAPN,5,0,0,N,Y
R2OIJMJKREE6XA,5,0,0,N,Y
R1ASE4YUZJ1PQK,5,0,0,N,Y
R3LKYF5HRSOCPJ,5,0,0,N,Y
R2HWPZ6E0ETPLW,5,0,0,N,Y
RJWHCX7G773CI,5,0,0,N,Y
R26LHP782GTTIQ,5,0,0,N,Y
R25TXZQSBOBWTK,5,0,0,N,Y
R2XLO3N3P73UX2,5,0,0,N,Y
R2E9YM4PHDPSTG,5,0,0,N,Y
R1Z6L7HBP0N6TF,4,0,0,N,Y
RBFQCDBOW48KL,5,0,0,N,Y
R8QLWA41PFGDS,5,0,0,N,Y
R134FBYLKALJCH,5,0,0,N,Y
R3REIZFPFRIC2F,5,0,0,N,Y
RP45YLV7UH1DG,5,0,0,N,Y
R2JMPR3P8Z0286,5,0,0,N,Y
R1NGECPETQ423F,5,0,0,N,Y
R2IVLSF2LANM0J,5,0,0,N,Y
R3O0TSFNC9PKUG,5,0,0,N,Y
R2AB9SNX64WMDM,5,0,0,N,Y
R2OE4GYHR006M1,5,0,0,N,Y
R129JBUPSZEO99,5,0,0,N,Y
R38F0Z2KSEQIJJ,5,0,0,N,Y
RPMY3X7ZCJHPN,5,0,0,N,Y
R54ZP6BUC1781,5,0,0,N,Y
R1GPLS5QEVI968,5,0,0,N,Y
RWLJEAC2P4G5M,5,0,0,N,Y
R2BVIKTMP7CR64,5,0,0,N,Y
R3GKZA72O65UMC,5,0,0,N,N
RPMYAQQT6TOD2,5,0,0,N,Y
R19FOTWB76AVZV,5,0,0,N,Y
R3R0CW3UQ2ASA7,5,0,0,N,Y
R24WB60322EZ8Y,5,0,0,N,Y
R2HJDA14Q2AIZ7,5,0,0,N,Y
RJI2NRDOOKLSG,5,0,0,N,Y
R1J2882CIU2T62,4,0,0,N,Y
R2S67NKXBFRKR9,5,0,0,N,Y
R3FTCCY8S6873D,5,0,0,N,Y
R2D2M5958X8SXP,5,0,0,N,Y
R1E4YCB5Q4B7YC,5,0,0,N,Y
RRG37B88HTYO1,4,0,0,N,Y
R3UXJ05WFWHC5C,5,0,0,N,Y
RF7LFCOFQHUY8,5,0,0,N,Y
R2MOPXZQ51EXLX,5,0,0,N,Y
R2GUIWYDZDAGBF,5,0,0,N,Y
RIBDK3HZMCB1B,4,0,0,N,Y
R27DHS7X9R67O3,5,0,0,N,Y
RATFZ5JJZJLVX,5,0,0,N,Y
R116WP7GZ1OXN1,5,0,0,N,Y
R25NY7D61HXY3,5,0,0,N,Y
R2MKU87XMVNLBO,5,0,0,N,Y
R1N4MO0FCZMHVB,5,0,0,N,Y
R2WXQX50C5YEDW,5,0,0,N,Y
R3O4QKC8U20IFM,4,0,0,N,Y
R1AGUIMFRVGSLM,5,0,0,N,Y
R21DIGRMDHYTVW,5,0,0,N,Y
R300N08ARFL13Y,5,0,0,N,Y
R10VLJC1EROIK2,5,0,0,N,Y
RTMPPMK6CMZEA,5,0,0,N,Y
R2G331BLWBVHR5,5,0,0,N,Y
R3SGTD1RQ3QW7N,5,0,0,N,Y
R1KY2T5YN65JJM,5,0,0,N,Y
RT5B38UX4MQ5C,5,0,0,N,Y
R1G25JJ8MZQXBZ,4,0,0,N,Y
R11RGKDJJ2GL39,5,0,0,N,Y
RCIDNW1ZSL5NY,5,0,0,N,Y
RMXCWIREY9L7L,5,0,0,N,Y
R1DUIW0S48WU7A,5,0,0,N,N
R3CXSPM1ASSY5O,5,0,0,N,Y
R15XF8K53FTVO9,5,0,0,N,Y
R10M3UFCQ0HKPS,5,0,0,N,Y
RT1JH6MN2ZJID,5,0,0,N,Y
R2KN6VU4S6IWGR,5,0,0,N,Y
R2UQLPJ2RA1RKL,5,0,0,N,Y
RS0E94EKZG0Z,5,0,0,N,Y
RP6YU5PN98DXI,5,0,0,N,Y
R3DZWP5RW2TTG2,5,0,0,N,Y
R1WMEJHQWUFB10,5,0,0,N,Y
R1V9AM60XDCQU7,5,0,0,N,Y
RBZN61H6RFK5L,5,0,0,N,Y
R1IYJL39LPXYPT,5,0,0,N,Y
RUJS4K0UI41RV,5,0,0,N,Y
RDGT5N4XN108O,5,0,0,N,Y
R13XYBG79OPR5F,5,0,0,N,Y
R3VLYH26AZQUFO,5,0,0,N,Y
R18VAPMM7GYKOI,5,0,0,N,Y
R1GYUFWTK8C694,5,0,0,N,Y
R24U3S0VBYH7D,5,0,0,N,Y
R23HONC46TWGHP,5,0,0,N,Y
R3H6MU5B81LG0Z,5,0,0,N,Y
R1FM2OY3DBR3S7,5,0,0,N,Y
R1RTU1KX7HNUFD,5,0,0,N,Y
R1J2SRNNCHUWO9,5,0,0,N,Y
R3HLAO8H733EAU,5,0,0,N,Y
R2A2GKSQ5DDTS0,5,0,0,N,Y
R4DITW7E0KBJ3,5,0,0,N,Y
R3FENVHRK727ZD,5,0,0,N,Y
RN7DV2DWTZR9W,5,0,0,N,Y
R1E77150SCSGVK,5,0,0,N,Y
R1HT645L50W4QV,5,0,0,N,Y
R17V5XU2ME4IOW,5,0,0,N,Y
R3C18I9VAP1ALQ,5,0,0,N,Y
R32Y96VP56L3AO,5,0,0,N,Y
R3GXVDDKP12VZA,5,0,0,N,Y
R2OR1A4HZ0RUUY,5,0,0,N,Y
R1R807VGTK7MS2,5,0,0,N,Y
R2IIP7HUC6GJTP,5,0,0,N,Y
R325D0M8B2WZ8R,4,0,0,N,Y
R7SP9Y2NGPQZ6,5,0,0,N,Y
R2CDSOWJQAUMDH,5,0,0,N,Y
RID88OPIW8CFV,5,0,0,N,Y
R31JTRDP4ATSU1,5,0,0,N,Y
R2SLRX2GPCG7QB,5,0,0,N,Y
R2YSXWNGM5UNVY,5,0,0,N,Y
R1IH0RRASKFT3N,5,0,0,N,Y
RY1KTE0YVGY9F,5,0,0,N,Y
R1EV9ENZ1PM5CW,5,0,0,N,Y
R1Y2HPGH0CN2QB,5,0,0,N,Y
R220MIATXLRNX9,4,0,0,N,Y
R4E3110N7Y0VI,5,0,0,N,Y
RA6DE1UAFFSH,5,0,0,N,Y
R3L9Z16ELKT3HL,5,0,0,N,Y
R3UZZFLQ59XWEZ,5,0,0,N,Y
RL1CYD697BUEG,5,0,0,N,Y
R2UGQAB6UZ0YIM,5,0,0,N,Y
R12CBZU1X7DR05,5,0,0,N,Y
R2Q2FL5LNMJLHP,5,0,0,N,Y
R39PHWYYN7O2WR,5,0,0,N,Y
RXE5SAGZNNQBG,5,0,0,N,Y
R2EEW3HTPPYDXU,5,0,0,N,Y
R2A9LBU3WKNR00,4,0,0,N,Y
R1Z0TV7VBPMRUE,5,0,0,N,Y
R15613C996LW0O,5,0,0,N,Y
R2URVP50WWHJU9,5,0,0,N,Y
R3E2JNNA4R3CXF,5,0,0,N,Y
R250UWQVMX83FA,5,0,0,N,Y
R3PRHSEISCM61H,5,0,0,N,Y
R38247YOU74O3I,5,0,0,N,Y
R2ZT1UENKTPMIM,5,0,0,N,Y
R2RNNUMM8M8X9U,5,0,0,N,Y
R2BWK2NDQDKE4S,5,0,0,N,Y
RZ691NR6LN55C,5,0,0,N,Y
R1LM972FOYKF9E,5,0,0,N,Y
R1A8FEN81XT7DI,5,0,0,N,Y
R1RAG4FZDD7Y0P,5,0,0,N,Y
R2G5M5E6MSHWN2,5,0,0,N,Y
R1D31KVUILJGOB,3,0,0,N,Y
R25L3FBIGGR9AI,5,0,0,N,Y
R33W40OI2V3L3D,4,0,0,N,Y
R3DNMNAACJDB21,5,0,0,N,Y
R29P8Y8UHEMXC3,5,0,0,N,Y
R26VM20XGL9923,5,0,0,N,Y
R2P98X5ZIV2KRF,5,0,0,N,Y
R1AAW5E0V8WHYH,5,0,0,N,Y
R354GNPB22WQA9,5,0,0,N,Y
R27RELROOO0C55,5,0,0,N,Y
R165PC1ML48FZ3,5,0,0,N,Y
R3GJ6O8D84CG3H,5,0,0,N,Y
R2HO6NL0LZG03G,5,0,0,N,Y
R3AOIFUI8AGYVM,5,0,0,N,Y
R1ESLNZODQYNDS,5,0,0,N,Y
R2T41YH8E0TYIS,5,0,0,N,Y
R181VIPGVG91XG,5,0,0,N,Y
R3KT36JI5TBLZ9,5,0,0,N,Y
R3257IIB6RKBK1,5,0,0,N,Y
R1GESPM07TAUZV,5,0,0,N,Y
R3W0Y4J2HKCWAB,5,0,0,N,Y
R12UI18M16S5Y3,5,0,0,N,Y
R1VYNIJ62VR0TQ,5,0,0,N,Y
R1J91CLZ7FJI31,5,0,0,N,Y
R20ANISGYQWPXP,5,0,0,N,Y
R1OSHYMOZD11H4,5,0,0,N,Y
R1OOP097ER5JU1,5,0,0,N,Y
R3R5T1RSRXV9PR,5,0,0,N,Y
R3LNIGMV0EE1IQ,5,0,0,N,Y
R1EZ7MHU36RUV3,5,0,0,N,Y
R1LHMNKMPQQQLV,5,0,0,N,Y
R2V0NSCGZSC4BI,5,0,0,N,Y
RDM90MYRXM1I8,5,0,0,N,Y
RFCXDYCRCU2R1,5,0,0,N,Y
R1IUBM7RJ4X6EN,3,0,0,N,Y
RUPMAG7XIWRRW,5,0,0,N,Y
R2X0JODBVTS0JX,5,0,0,N,Y
R30ZIIEXDD8IZN,5,0,0,N,Y
R32YWZD2WPLV07,5,0,0,N,Y
R2V7KWHOL96YQ7,5,0,0,N,Y
R1APJH8IWVM433,5,0,0,N,Y
RU2Q6I86MSK6U,5,0,0,N,Y
R6319NO7KX8XP,5,0,0,N,Y
R2HXZMK2IREATL,5,0,0,N,Y
R28N4JDPJMC4ZA,5,0,0,N,Y
R36GGO42UZW5QU,5,0,0,N,Y
R2WQGKBIVQFND8,5,0,0,N,Y
R21BAXZM6K6J2I,4,0,0,N,Y
R2E9LDVSOAZVDK,5,0,0,N,Y
RMLWCNJ5AQDPQ,5,0,0,N,Y
R3D6QMW2RQ6CZP,5,0,0,N,Y
RD9VTOGPYY01K,5,0,0,N,Y
R1TW83VJWOXGK5,5,0,0,N,Y
R2T0DVDUBAGNIA,5,0,0,N,Y
R24OY8ZBRY7C6Q,5,0,0,N,Y
R32UDR8QYET9QQ,5,0,0,N,Y
RN8IEK9HQPYLK,5,0,0,N,Y
R2MNFE5C0A4IMB,5,0,0,N,Y
R4WOWHB2PCX0Z,5,0,0,N,Y
R35O99R1LOXLXM,5,0,0,N,Y
R3LTYKWUAZSUJ0,5,0,0,N,Y
R2EB4IAHZPZ7WN,5,0,0,N,Y
R3OLPEH5ZFSNTR,5,0,0,N,Y
RR7RBICA2PP37,5,0,0,N,Y
R3FK7EVEXMJCMV,5,0,0,N,Y
R2CAVU31P93JOT,5,0,0,N,Y
R3NZZZ3MVURH2P,5,0,0,N,Y
R1ZUKPMLR80Z86,5,0,0,N,Y
RK9K44Z6KE6OD,4,0,0,N,Y
R2GULVVHF1AFCK,5,0,0,N,Y
R1ZXQQBO0SDIJZ,5,0,0,N,Y
R1GFSC4A2IALJC,5,0,0,N,Y
R2Z99CE2Z0OUPO,5,0,0,N,Y
R3714R51P26ICY,5,0,0,N,Y
R3TQ70NA1I7V2U,5,0,0,N,Y
R3KM4F89W65T2U,5,0,0,N,Y
R2LR09OWHKLNOH,5,0,0,N,Y
RD40VODNRZPOT,5,0,0,N,Y
R15ZJUHSTL4DKW,5,0,0,N,Y
R1UAE96QTIQ1A4,5,0,0,N,Y
R1NYZD503FWHOR,3,0,0,N,Y
R31DYMJHMHKASI,5,0,0,N,Y
R275VSC0P5Z57M,5,0,0,N,Y
R1FFH26QATN9V6,5,0,0,N,Y
R2PWWGMSS4X2XM,5,0,0,N,Y
R3H8F9J50E4IIJ,2,2,2,N,N
R3GY3QBPAJIIE8,5,0,0,N,Y
R2AY7EE5E54F4U,5,0,0,N,Y
R30V80XATGU0OZ,5,0,0,N,Y
R2U3FGAB73RTAD,2,0,0,N,Y
R2GC832V728JHI,5,0,0,N,Y
RD5PRSQY89IG2,4,0,0,N,Y
R1J5PSTSINXES,5,0,0,N,Y
R2H0R42YIM1AJT,5,0,0,N,Y
R20QWE3U5073BY,5,0,0,N,Y
R34E7WU25M0SBA,5,0,0,N,Y
R4YUQVO8PWUOE,3,0,0,N,Y
RC1ZMVPED5P9V,5,0,0,N,Y
R1M1AEG0B8GRE3,5,0,0,N,Y
R10H5U8H7KFVHD,5,0,0,N,Y
R3GOOOWZ41ZZUA,5,0,0,N,N
R1IEQMGH7NE6NW,5,0,0,N,Y
R3GU6HSPDZ39MO,5,0,0,N,Y
R2HD2Q8DJ7DZAD,5,0,0,N,Y
R126O1WGMZ7NZO,4,0,0,N,Y
R2S9Y53062HKVR,5,0,0,N,Y
R3NXGFY0BNJFFA,5,0,0,N,Y
RN8NOZCN7GMR,5,0,0,N,Y
ROOYH8VWN8Y5G,5,0,0,N,Y
R324R0CTL9ACAT,5,0,0,N,Y
R1ST4X5NXN6FCV,5,0,0,N,Y
RY06PDMADX5WQ,5,0,0,N,Y
R11CNDO927O1JM,5,0,0,N,Y
R1CFAWXL0HT5T3,5,0,0,N,Y
R1HG132WZXS5EG,5,0,0,N,Y
R261BL9VTJITN2,5,0,0,N,Y
R24TDZ5YIB2ZRS,5,0,0,N,Y
R3GXZDTK1E7B1R,4,0,0,N,Y
R30A6TO429UZZ9,5,0,0,N,Y
R3IYXJTDHU43KG,4,0,0,N,Y
R27NK4TE4Z8L0X,5,0,0,N,Y
RDKE1FMTJSHAR,5,0,0,N,Y
R1QN6GWR3WSVS1,5,0,0,N,Y
R2GLZ80BSQM3BN,5,0,0,N,N
R38ONKU2R4QVDZ,5,0,0,N,Y
R1P7BTB4AQ6RXC,5,0,0,N,Y
R3F4FLLY126C7E,5,0,0,N,Y
R2BQYIRF797BQP,5,0,0,N,Y
R1DQAK107HIJDF,5,0,0,N,Y
R36EBWBFBSQXFR,5,0,0,N,Y
R3SUSBKO3AIFI5,5,0,0,N,Y
R24ZPK5C54GIVV,5,0,0,N,Y
R1LFK559VZOXXN,5,0,0,N,Y
R2BQL0GXMXABRR,5,0,0,N,Y
R12LM889BX8P58,5,0,0,N,Y
RG5FM8T2UJ1LN,5,0,0,N,Y
R8XGB6OU3TDAJ,5,0,0,N,Y
R2J8Z88DC21JB3,4,0,0,N,Y
R374IE2UVC59ZT,5,0,0,N,Y
R1V09J9XP3FQ9G,4,0,0,N,Y
R3V7Q36N1ZEVEV,5,0,0,N,Y
R6VY08WOOBF5,5,0,0,N,Y
R2MG5CJMA6X42S,4,0,0,N,Y
R3T1H8BC28TJIM,1,0,0,N,Y
R2USCLOEBW288Y,5,0,0,N,Y
R1FZR03TO3K5VU,5,0,0,N,Y
R3NYG5D5F0C4RQ,5,0,0,N,Y
R1I0VVDTHGRTGI,5,0,0,N,Y
R2EHOFQB831Q8U,4,0,0,N,Y
R189T6AR48K413,5,0,0,N,Y
R1P192CY0Q89Y,5,0,0,N,Y
R36VX10OTG9RKO,5,0,0,N,Y
RKJJNH6JU612Z,5,0,0,N,Y
RV24SBJRMMF76,5,0,0,N,Y
R22WSBEAGIIDSC,5,0,0,N,Y
RLK8MG8BDZRXK,5,0,0,N,Y
R1UE3I14VXFO8C,5,0,0,N,Y
R39EFZ6G61CZ0L,5,0,0,N,Y
RNC41IHUKLVVH,5,0,0,N,Y
R39H7C3LXVYOFR,5,0,0,N,Y
R1FKDBRG9Y85LD,5,0,0,N,Y
R2HI35G8D7IEI,5,0,0,N,Y
R2YXKUBEYC8D8Q,5,0,0,N,Y
R2A6OXU2YBXAFS,5,0,0,N,Y
R31W220HCFGYRC,5,0,0,N,Y
R70Q7B2N46YC9,5,0,0,N,Y
R2J4JKCTZ3FPQU,5,0,0,N,Y
R3K0RN6KSOC94Z,5,0,0,N,Y
R3L72CG6J7AP6J,5,0,0,N,Y
R5LZR6K631TPX,5,0,0,N,Y
R1MBBNQCOPXYVO,5,0,0,N,Y
R1KTCGUVV6E1GM,5,0,0,N,N
R1EDAPVFIESKZN,5,0,0,N,Y
RI0L861IALH6Y,5,0,0,N,Y
R3PC1P0FNLZLJO,5,0,0,N,Y
RIA3FNL1EYQ80,5,0,0,N,Y
R1X2S29UM8PMZU,5,0,0,N,Y
R3K2JTYGY7K5BW,5,0,0,N,Y
R3TJJHUT3D6LO1,5,0,0,N,Y
R2ETEMSUW2F7HA,1,1,1,N,Y
RGV3J3CL9OR21,5,0,0,N,Y
R7AJLDRN1UHHL,5,0,0,N,Y
R194Z2726D4SB1,5,0,0,N,Y
R1UO2LTI7BTKJN,5,0,0,N,Y
RZ18RE714GYGT,5,0,0,N,N
R33BXM124VYFHD,5,0,0,N,Y
R1CT53QWN1SPRL,5,0,0,N,Y
R379K7OEZTH8GM,5,0,0,N,Y
R1G5LB9RFW7SR0,5,0,0,N,N
R1MAIFHHMPFXAO,5,0,0,N,N
R1DGCIR87BE5W4,5,0,0,N,Y
REGGKP5P5RQJ8,5,0,0,N,Y
R1YN7035S7R4U9,3,0,0,N,Y
R3PCPDU6L2C54D,5,0,0,N,Y
R169T1Z8DGYFS2,5,0,0,N,Y
R2HZGNJSEE79GB,5,0,0,N,Y
RN1AQ0MZHPJYF,5,0,0,N,Y
R36QEK6TB3PITR,5,1,1,N,Y
R25SVE34K4MOBX,5,0,0,N,Y
R15STAW0LL5JZG,5,0,0,N,Y
R26XH6OAYUITME,5,0,0,N,Y
R1ZMNCUNO1QL8F,5,0,0,N,Y
R1WVKRWD7L5W7T,5,0,0,N,Y
R9QW60SYG1KUM,4,0,0,N,Y
R25QWSRYT2PWCS,5,0,0,N,Y
R3ND34BCXYESVY,5,0,0,N,Y
R1GDUOZOV8FINI,5,0,0,N,Y
R2WLVRC7203NTY,5,0,0,N,Y
R3FX1I8REZKON9,5,0,0,N,Y
R32JWOR4VI1PYA,5,0,0,N,Y
RF9NWNOJF4N4H,5,0,0,N,Y
RMD9YQZEW2DHR,5,0,0,N,Y
R32K7DJZCUIZEF,5,0,0,N,Y
R1BU5WPQRDGFY6,5,0,0,N,Y
R3NHZRSQO6DFWW,5,0,0,N,Y
R2GUHKWY98BAQ2,5,0,0,N,Y
RJTW8N0S8LOJ7,5,0,0,N,Y
R9MQEQ592NXQ5,5,0,0,N,Y
RKURPP0OYLQZ,4,0,0,N,Y
R31Y8BZUZ8LGTT,5,0,0,N,Y
R1Z6NQKW5JG3OE,5,0,0,N,Y
R1IU8EHNHRTG0O,1,0,0,N,Y
R22NDSUTONJAYC,1,0,0,N,Y
RO191PB8BPRB2,4,0,0,N,Y
R9Z32YKV9KI0S,5,0,0,N,Y
R24R9SXO9MNZY4,5,0,0,N,Y
R1WGLB717DS5J8,5,0,0,N,Y
R2N26F7428WRVP,5,0,0,N,Y
R34BBWM4AH4NTR,5,0,0,N,Y
R2PGDYS8IFLUZ0,5,0,0,N,Y
R39TT5GYSXTZ5L,5,0,0,N,Y
R1FVUBP9EU48DC,5,0,0,N,Y
R1G48DOH70S781,5,0,0,N,Y
R3DTWOL33YWNXQ,5,0,0,N,Y
R1WWSQIZSIITK0,5,0,0,N,Y
R1HUJJJZDMT9YS,5,0,0,N,Y
R1QNS6TAXVAE2R,5,0,0,N,Y
R3GQD62KJH2KSO,5,0,0,N,Y
RM6IF3H2254H9,5,0,0,N,Y
R1Z1OW1HC0GI1M,5,0,0,N,Y
R136YPTWFX0E4T,1,0,0,N,Y
R27PXX11F5A508,5,0,0,N,Y
R12YIFMCHQ6HET,5,0,0,N,Y
R1URVYR0I84933,5,0,0,N,Y
R2EVO0YINJH3YP,5,0,0,N,Y
R3TYKY3MVW20UZ,5,1,1,N,Y
R1JROGS8V85BP4,5,0,0,N,Y
RR0GH9JGBI4XH,5,0,0,N,Y
R244M0JSMG5LJX,4,0,0,N,Y
R3LP8IMERT85V1,5,0,0,N,Y
R3IS2FUJ3KJ91H,5,0,0,N,Y
RDPYLHNWRRQ56,5,0,0,N,Y
R26QZ3BOQFCUZB,5,0,0,N,Y
R2P4QGXCBKSJ5,5,0,0,N,Y
RQ01UAAE5TCA8,5,0,0,N,Y
R3OIAHN9K2UCW7,5,0,0,N,Y
R3Q9QKSX06G36I,5,0,0,N,Y
R1J0ZOKVN5BLMP,5,0,0,N,Y
RA2DHG49CX1G0,5,0,0,N,Y
R3HYJKORMFQO12,5,0,0,N,Y
R1XTBL4ZJSAUX2,5,0,0,N,Y
R1IGGRAENZO37V,5,0,0,N,Y
R3RSPBQ6LYLV5S,5,0,0,N,Y
R1EMMHRISDVB9W,5,0,0,N,Y
R1EBA6D667CXP4,5,0,0,N,Y
R1NL8S6QWY9BQD,5,0,0,N,Y
RBZCMB4G8E3BS,1,0,0,N,Y
R1D9L72WWFFJW4,5,0,0,N,Y
R1XRTGBFSDXOJK,5,0,0,N,Y
R1YYPYKBQ0M40D,5,0,0,N,Y
R32DFTF6752KNL,5,0,0,N,Y
R1JVVAPK6R41AS,5,0,0,N,Y
RW1D0UU9E6B7U,5,0,0,N,Y
R3OK23IOE7PURS,5,0,0,N,Y
R1ZLIWLN14P78S,5,0,0,N,Y
R1Q2T4KZ3K0S2S,5,0,0,N,Y
R1ISOQ0SSBR6FV,5,0,0,N,Y
R2GW86IOHWW4V9,5,0,0,N,Y
R1DKNUGLRBLHR1,5,0,0,N,Y
R10XPK6PST8W19,4,0,0,N,Y
R2O4WO0MRCWEOF,5,0,0,N,Y
R13QIBVTYJBC9O,4,0,0,N,Y
R1BUKUYGOQ29FS,5,0,0,N,Y
RS0GUR16T63OF,5,0,0,N,Y
R39H52NP45S1BJ,5,0,0,N,Y
R2XMTZV7VJDRO8,5,0,0,N,Y
R1DTWCDWQFE29X,5,0,0,N,Y
RSIMFTTV6HWQF,5,0,0,N,Y
R2SSX0SBDIJPUS,5,0,0,N,Y
R1XQY4LT28R3PJ,5,0,0,N,N
RPQ3TPPTAGPJR,5,0,0,N,Y
R2QWJU597HGO5B,5,0,0,N,Y
REBV1BNN5LXSS,5,0,0,N,Y
R3KZRWXJZXD6D9,5,0,0,N,Y
